"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",1562748414157.95,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",1540313825198.46,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",1561630371392.04,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",1621523154929.86,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",1670676407888.57,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",1718991504964.91,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",1759400549965.78,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",1794222390673.5,,
"ESP","Spain","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",1594396879593.54,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",4.13318757998161,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",3.98469359692615,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",3.39448473683336,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",-0.702183140588641,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",-3.59270948026637,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",0.369498931964864,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",-2.46196534324367,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",-3.31827248949978,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",-2.88788048414182,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",1.68953769026194,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",2.9477106032638,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",2.69336654951088,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",2.98135475108508,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",1.84625587410951,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",1.10328835617548,,
"ESP","Spain","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",-13.4130851680369,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",1141297496737.27,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",1188122928053.21,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",1230951012332.44,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",1241870215645.04,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",1195136868648.85,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",1197083952759.15,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",1187334109362.37,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",1152197839406.07,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",1135657054790.39,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",1151373518326.89,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",1195531832719.09,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",1231772005062.71,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",1267394213959.37,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",1297187374471.1,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",1322861148486.22,,
"ESP","Spain","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",1175531917473.3,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",297900216956.66,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",311987528643.967,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",335689355678.456,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",332645369280.317,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",296594542032.969,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",323475693053.27,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",349915332926.903,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",353188949494.289,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",368651823548.101,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",385337173188.922,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",401970384578.753,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",423561167110.452,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",447338428210.202,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",457147075342.981,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",468858213974.597,,
"ESP","Spain","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",390613618305.138,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units","2015","2015",1028706000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units","2015","2015",1070912000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units","2015","2015",1109515000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units","2015","2015",1119357000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units","2015","2015",1077234000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units","2015","2015",1078989000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units","2015","2015",1070201000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units","2015","2015",1038531000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units","2015","2015",1023622000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units","2015","2015",1037788000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units","2015","2015",1077590000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units","2015","2015",1110255000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units","2015","2015",1142363000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units","2015","2015",1169217000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units","2015","2015",1192358000000,,
"ESP","Spain","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units","2015","2015",1059563120179.76,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,22.5332854553316,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,24.5051169379462,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,25.398428136962,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,26.2544601776771,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,29.6500683142512,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,28.7643713253082,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,31.235998996017,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,34.9698719521598,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,37.6054052146915,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,38.5879874980381,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,37.1151365547193,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,35.8646663793723,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,35.9066098161769,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,36.0092763807475,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,34.4292400976126,,
"ESP","Spain","GFAR","General government gross financial assets as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,36.8713800585479,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units",,,0.76950846769525,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units",,,0.7368858996215,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units",,,0.73317159453,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units",,,0.72586208965025,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units",,,0.7179895723535,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units",,,0.72643861451175,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units",,,0.71412903069675,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units",,,0.69497600701225,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units",,,0.6748001145505,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units",,,0.6623585727105,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units",,,0.664561719526,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units",,,0.64270929616225,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units",,,0.63010247348875,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units",,,0.634572012857,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units",,,0.633170686363,,
"ESP","Spain","PPP","Purchasing power parity, national currency per USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units",,,0.633466278182,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",330562880805.871,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",352522589319.34,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",380568010918.736,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",367329708769.486,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",312514175425.38,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",336134140168.756,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",348323985398.108,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",339844633913.654,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",347225535660.476,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",366642795824.961,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",383792114075.814,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",399431215153.343,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",423792135012.189,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",435263448635.866,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",443656516221.276,,
"ESP","Spain","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",366912687475.664,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","RATIO","Ratio","0","Units",,,50.4799122667969,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","RATIO","Ratio","0","Units",,,46.0955766106176,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","RATIO","Ratio","0","Units",,,42.3528110091777,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","RATIO","Ratio","0","Units",,,47.6847633390745,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","RATIO","Ratio","0","Units",,,62.8665987732425,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","RATIO","Ratio","0","Units",,,67.5865495674969,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","RATIO","Ratio","0","Units",,,78.5508614230802,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","RATIO","Ratio","0","Units",,,93.4564964178997,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","RATIO","Ratio","0","Units",,,106.557370622572,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","RATIO","Ratio","0","Units",,,119.498758910942,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","RATIO","Ratio","0","Units",,,117.094813426257,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","RATIO","Ratio","0","Units",,,117.350966027437,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","RATIO","Ratio","0","Units",,,115.793826890603,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","RATIO","Ratio","0","Units",,,114.725838530086,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","RATIO","Ratio","0","Units",,,117.130385415604,,
"ESP","Spain","GGFLQ","General government gross financial liabilities as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","RATIO","Ratio","0","Units",,,139.501055956927,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",363225544655.081,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",393057649994.713,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",425446666159.015,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",402014048258.655,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",328433808817.792,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",348792587284.243,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",346732637869.313,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",326500318333.019,,
"ESP","Spain","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",325799247772.85,,
